timestamp,value,label,KPI ID
1477584000,0.1038123342485385,0,769894baefea4e9e
1477584300,0.1014443603062903,0,769894baefea4e9e
1477584600,0.1041256883508764,0,769894baefea4e9e
1477584900,0.0947803630625899,0,769894baefea4e9e
1477585200,0.0931398621737157,0,769894baefea4e9e
1477585500,0.0896376692648868,0,769894baefea4e9e
1477585800,0.0927712102885751,0,769894baefea4e9e
1477586100,0.0855272007455754,0,769894baefea4e9e
1477586400,0.0870116390030744,0,769894baefea4e9e
1477586700,0.0853428748030124,0,769894baefea4e9e
1477587000,0.0767717184734909,0,769894baefea4e9e
1477587300,0.0811033781239166,0,769894baefea4e9e
1477587600,0.0776294485262416,0,769894baefea4e9e
1477587900,0.0785965453049234,0,769894baefea4e9e
1477588200,0.0712886361018687,0,769894baefea4e9e
1477588500,0.0620809408506529,0,769894baefea4e9e
1477588800,0.0601639510479389,0,769894baefea4e9e
1477589100,0.057915174548592,0,769894baefea4e9e
1477589400,0.0537408063692063,0,769894baefea4e9e
1477589700,0.0537309756522361,0,769894baefea4e9e
1477590000,0.0496205071329635,0,769894baefea4e9e
1477590300,0.0512425754275379,0,769894baefea4e9e
1477590600,0.0448931611258402,0,769894baefea4e9e
1477590900,0.0425792561267349,0,769894baefea4e9e
1477591200,0.0423027672130353,0,769894baefea4e9e
1477591500,0.0399716584594254,0,769894baefea4e9e
1477591800,0.0387182420495904,0,769894baefea4e9e
1477592100,0.0377228819599819,0,769894baefea4e9e
1477592400,0.0345156105593263,0,769894baefea4e9e
1477592700,0.0335472849410474,0,769894baefea4e9e
1477593000,0.0341838238623067,0,769894baefea4e9e
1477593300,0.0308192609909979,0,769894baefea4e9e
1477593600,0.0315848280723703,0,769894baefea4e9e
1477593900,0.0309212546788146,0,769894baefea4e9e
1477594200,0.0293544841673668,0,769894baefea4e9e
1477594500,0.0296580075523961,0,769894baefea4e9e
1477594800,0.028948967093554,0,769894baefea4e9e
1477595100,0.0257502975702715,0,769894baefea4e9e
1477595400,0.0305059068884183,0,769894baefea4e9e
1477595700,0.026276240926341,0,769894baefea4e9e
1477596000,0.0223869635381731,0,769894baefea4e9e
1477596300,0.0245067118775034,0,769894baefea4e9e
1477596600,0.0240643296152941,0,769894baefea4e9e
1477596900,0.0217049575506607,0,769894baefea4e9e
1477597200,0.0217233901446173,0,769894baefea4e9e
1477597500,0.022985408431342,0,769894baefea4e9e
1477597800,0.0208754908090785,0,769894baefea4e9e
1477598100,0.0218524183047305,0,769894baefea4e9e
1477598400,0.0210868512228746,0,769894baefea4e9e
