timestamp,value,label,KPI ID
1477670400,0.0956368748260624,0,76f4550c43334374
1477670700,0.0936921749302034,0,76f4550c43334374
1477671000,0.1014475980409331,0,76f4550c43334374
1477671300,0.0913378301793446,0,76f4550c43334374
1477671600,0.0929318829846543,0,76f4550c43334374
1477671900,0.0909281853243477,0,76f4550c43334374
1477672200,0.100178589522737,0,76f4550c43334374
1477672500,0.1074419935413436,0,76f4550c43334374
1477672800,0.1004290517302802,0,76f4550c43334374
1477673100,0.1056720606081095,0,76f4550c43334374
1477673400,0.0917463618689728,0,76f4550c43334374
1477673700,0.0885571430929906,0,76f4550c43334374
1477674000,0.0808351149432698,0,76f4550c43334374
1477674300,0.0801004258011207,0,76f4550c43334374
1477674600,0.0790228817260395,0,76f4550c43334374
1477674900,0.0742140073413269,0,76f4550c43334374
1477675200,0.0668504184396934,0,76f4550c43334374
1477675500,0.0658908698934686,0,76f4550c43334374
1477675800,0.0532675746335738,0,76f4550c43334374
1477676100,0.0568742304221083,0,76f4550c43334374
1477676400,0.0614827350408154,0,76f4550c43334374
1477676700,0.0649391135048337,0,76f4550c43334374
1477677000,0.0603473063666552,0,76f4550c43334374
1477677300,0.0568742304221083,0,76f4550c43334374
1477677600,0.0486423725343864,0,76f4550c43334374
1477677900,0.0505959777531457,0,76f4550c43334374
1477678200,0.0415125483600091,0,76f4550c43334374
1477678500,0.0433325737345391,0,76f4550c43334374
1477678800,0.0440917525147583,0,76f4550c43334374
1477679100,0.0448854394212874,0,76f4550c43334374
1477679400,0.0480412632362732,0,76f4550c43334374
1477679700,0.0493514588730196,0,76f4550c43334374
1477680000,0.047890985911757,0,76f4550c43334374
1477680300,0.0369207412216373,0,76f4550c43334374
1477680600,0.0360936593540509,0,76f4550c43334374
1477680900,0.0410027186215488,0,76f4550c43334374
1477681200,0.0373715731950893,0,76f4550c43334374
1477681500,0.0389745313236169,0,76f4550c43334374
1477681800,0.0389990209614936,0,76f4550c43334374
1477682100,0.0397092204657177,0,76f4550c43334374
1477682400,0.0365611888079833,0,76f4550c43334374
1477682700,0.0296818268409074,0,76f4550c43334374
1477683000,0.0319782869926954,0,76f4550c43334374
1477683300,0.0305256061889741,0,76f4550c43334374
1477683600,0.0323623290442262,0,76f4550c43334374
1477683900,0.0305500958273342,0,76f4550c43334374
1477684200,0.0275946417784506,0,76f4550c43334374
1477684500,0.0295404548396685,0,76f4550c43334374
1477684800,0.0297074296444717,0,76f4550c43334374
1477685100,0.0351752979261832,0,76f4550c43334374
1477685400,0.0329879279803611,0,76f4550c43334374
1477685700,0.0262176562192511,0,76f4550c43334374
1477686000,0.023579454299977,0,76f4550c43334374
1477686300,0.0241883557556316,0,76f4550c43334374
1477686600,0.0236796391828589,0,76f4550c43334374
1477686900,0.0250822275451393,0,76f4550c43334374
1477687200,0.026392423181934,0,76f4550c43334374
1477687500,0.0268354629979897,0,76f4550c43334374
1477687800,0.0249564398586931,0,76f4550c43334374
1477688100,0.0262844461416558,0,76f4550c43334374
1477688400,0.024030286273429,0,76f4550c43334374
